"Gene","gRNA","p_value"
"TBC1D22B","NTC-1",0.928539993985699
"TBC1D25","NTC-1",0.55589907645842
"TDRKH","NTC-1",0.69412705437239
"TEX2","NTC-1",0.768918816664606
"TFR2","NTC-1",0.894999970446089
"TGFBR3","NTC-1",0.257150094341176
"TMCO6","NTC-1",0.0877026904247945
"TMEM199","NTC-1",0.253771951161465
"TMEM230","NTC-1",0.374875598800105
"TMEM33","NTC-1",0.0268762344557091
"TMEM9B","NTC-1",0.000196517412172463
"TMOD3","NTC-1",0.0003557781749048
"TMX3","NTC-1",0.775619196016477
"TMX4","NTC-1",0.139087851711565
"TNRC6A","NTC-1",0.869060241494294
"TOPBP1","NTC-1",0.222168072066466
"TOR1AIP1","NTC-1",0.916366558201138
"TRAF3IP1","NTC-1",0.974418999827603
"TRIM14","NTC-1",0.798964261747701
"TRIM35","NTC-1",0.641518726190047
"TRPM2","NTC-1",0.555980316908084
"TRPV2","NTC-1",0.702902817209376
"TSC1","NTC-1",0.708594697731016
"TSR1","NTC-1",0.175037994338702
"TTC14","NTC-1",0.604555514498656
"TTN","NTC-1",0.241772600686592
"TUFM","NTC-1",0.000891047615427942
"TUT7","NTC-1",0.649206160966297
"UBAC2","NTC-1",0.0828832782488533
"UBBP4","NTC-1",0.332055879579365
"UBE2E3","NTC-1",0.227357571782715
"UBE2G2","NTC-1",0.000440037951443514
"UBE2I","NTC-1",0.0100003989933703
"UBE2L3","NTC-1",0.000130775870117487
"UBE3A","NTC-1",0.00208149587069798
"UBL3","NTC-1",0.408647862459328
"UBN2","NTC-1",0.146813996288934
"UCP2","NTC-1",0.970875749335707
"UNK","NTC-1",0.277676217329054
"UPF2","NTC-1",0.244944980548034
"UPRT","NTC-1",0.688691486693261
"UQCRC2","NTC-1",0.0483362517581071
"URB2","NTC-1",0.00647165215585504
"USP20","NTC-1",0.0902865297090325
"USP27X","NTC-1",0.39791222412514
"UTP23","NTC-1",0.110470937341906
"VPS25","NTC-1",0.0244195471828718
"VPS35L","NTC-1",0.0164082274880793
"VPS4B","NTC-1",0.0875881827848853
"WBP1","NTC-1",0.885366030010031
"WDR74","NTC-1",0.055875798362112
"WRAP73","NTC-1",0.0154067164399482
"WTAP","NTC-1",0.115130597987666
"WWC2","NTC-1",0.640305575239483
"WWP2","NTC-1",0.86732212874088
"ZBTB34","NTC-1",0.947827508972675
"ZBTB6","NTC-1",0.325418315167018
"ZBTB8OS","NTC-1",0.000208958087902422
"ZCRB1","NTC-1",0.0274697355490418
"ZFP14","NTC-1",0.271157277635552
"ZNF131","NTC-1",0.0437143610671547
"ZNF181","NTC-1",0.137964759414441
"ZNF211","NTC-1",0.746626972043167
"ZNF226","NTC-1",0.145959953459448
"ZNF24","NTC-1",0.00076796315907654
"ZNF280A","NTC-1",0.17711623040373
"ZNF326","NTC-1",0.01531716692401
"ZNF367","NTC-1",0.722346074063438
"ZNF431","NTC-1",0.287186007698832
"ZNF546","NTC-1",0.309613017562104
"ZNF559","NTC-1",0.140494527398785
"ZNF571","NTC-1",0.264731760661066
"ZNF585A","NTC-1",0.683610238177159
"ZNF674","NTC-1",0.953949911498246
"ZNF699","NTC-1",0.0229370055604084
"ZNF702P","NTC-1",0.518307828661808
"ZNF718","NTC-1",0.692363549984299
"ZNF75D","NTC-1",0.0564827830172927
"ZNF765","NTC-1",0.300897190766296
"ZNF814","NTC-1",0.710524316076299
"ZNF850","NTC-1",0.192453884262943
"ZNF880","NTC-1",0.271407213650914
"ZNRF1","NTC-1",0.669357077302225
"ZSCAN12","NTC-1",0.726318190501299
"ZSCAN21","NTC-1",0.0708873767582755
"ZSCAN30","NTC-1",0.0161229687921849
"ABHD10","NTC-2",0.820209185873501
"ABHD17A","NTC-2",0.118150556735065
"ABL1","NTC-2",0.664028130993057
"ABRAXAS1","NTC-2",0.531952557917594
"ACBD5","NTC-2",0.014889117292956
"ACSBG1","NTC-2",0.343758610562385
"ADAM15","NTC-2",0.140100449404583
"ADAMTS14","NTC-2",0.694363263981968
"ADD2","NTC-2",0.666588576779816
"ADGRD1","NTC-2",0.0355871288794774
"ADGRE2","NTC-2",0.0358276145344683
"AFAP1","NTC-2",0.756422467585083
"AGO2","NTC-2",0.444784163020984
"AIF1","NTC-2",0.450905074774537
"AKAP1","NTC-2",0.904453539895517
"AKAP8L","NTC-2",0.548182024186225
"AKR1C1","NTC-2",0.404759477893153
"ALDH1L2","NTC-2",0.136387438192861
"ALG8","NTC-2",0.588977606958196
"ANGPT1","NTC-2",0.618944419348028
"ANKHD1","NTC-2",0.0882660678735213
"ANKRD18DP","NTC-2",0.93313236731812
"ANKRD27","NTC-2",0.183563248370441
"ANKS6","NTC-2",0.0510900126474213
"ANXA2","NTC-2",6.7591383004727e-06
"AP4E1","NTC-2",0.119605190833148
"APH1B","NTC-2",0.04844770328995
"ARAP1","NTC-2",0.0292505812334273
"ARHGAP1","NTC-2",0.307607452577247
"ARID1A","NTC-2",0.0537915635844403
"ARID3B","NTC-2",0.443262157908958
"ARL17A","NTC-2",0.733048666193392
"ARL5B","NTC-2",0.000938851127569896
"ARMC10","NTC-2",0.108925667267021
"ARMCX3","NTC-2",0.643625084539227
"ARPC2","NTC-2",0.00836835378285199
"ARRB2","NTC-2",0.842080116484182
"ARRDC1","NTC-2",0.166612501817593
"ATG2A","NTC-2",0.130096504818216
"ATMIN","NTC-2",0.251428403466678
"ATP6V1C1","NTC-2",0.00751626964926214
"ATP8B2","NTC-2",0.237985806195211
"ATPSCKMT","NTC-2",0.629771413205876
"ATR","NTC-2",0.70950880210802
"ATXN7L1","NTC-2",0.0581379935912805
"AURKB","NTC-2",3.0064822019744e-05
"BAHCC1","NTC-2",0.295545307478609
"BBX","NTC-2",0.243416553187222
"BCCIP","NTC-2",0.0596358133735562
"BCL2L11","NTC-2",0.572633224731086
"BEND7","NTC-2",0.0346387997379767
"BIN3","NTC-2",0.426313633331688
"BLVRA","NTC-2",0.983738479416436
"BMP2K","NTC-2",0.0596540418830675
"BNIP2","NTC-2",0.0411724090670282
"BRAF","NTC-2",0.0361877227293452
"BRD2","NTC-2",0.00118220182239744
"BSG","NTC-2",0.262628023097296
"C15orf40","NTC-2",0.0610366530531336
"C16orf95","NTC-2",0.977214541513083
"C1GALT1C1","NTC-2",0.0498829406261837
"C1orf174","NTC-2",0.0141976363125341
"C1orf74","NTC-2",0.582612007876777
"C2orf76","NTC-2",0.712278119713398
"C3orf62","NTC-2",0.605436674371474
"C9orf40","NTC-2",0.406257525785402
"CACNB2","NTC-2",0.45096625147227
"CASS4","NTC-2",0.429612950274553
"CBX6","NTC-2",0.294385251315192
"CCDC122","NTC-2",0.696218659492191
"CCDC169","NTC-2",0.703023739033118
"CCDC59","NTC-2",0.00423630085032896
"CCDC88B","NTC-2",0.0267433744737744
"CCNB1","NTC-2",0.111342622332057
"CCP110","NTC-2",0.90156240202296
"CCT7","NTC-2",0.583185361274042
"CD19","NTC-2",0.452706646561833
"CD99L2","NTC-2",0.841815493479221
"CDC16","NTC-2",0.593910936713647
"CDC23","NTC-2",0.173655151609573
"CDC6","NTC-2",0.723682965927714
"CDC73","NTC-2",0.149492055269017
"CDK9","NTC-2",0.975728609750788
"CENPJ","NTC-2",0.993232872448434
"CENPW","NTC-2",0.0170188670609874
"CFL1","NTC-2",2.93873126224255e-08
"CHAC1","NTC-2",0.470401177983043
"CHAF1B","NTC-2",0.261542356349567
"CHST12","NTC-2",0.708850094471438
"CHTOP","NTC-2",0.175062166905205
"CIAPIN1","NTC-2",0.269213781794908
"CINP","NTC-2",0.0226188823697045
"CISD1","NTC-2",0.0229756159197757
"CITED2","NTC-2",0.0291947970422555
"CIT","NTC-2",0.51828764898402
"CLPX","NTC-2",0.0212420912177685
"CNTRL","NTC-2",0.851443846874236
"COP1","NTC-2",0.412171044436452
"COPB1","NTC-2",0.831883714982724
"COPS5","NTC-2",0.00541812646465603
"COX6C","NTC-2",0.00187216113713524
"CPSF1","NTC-2",0.273830831743556
"CRY2","NTC-2",0.811124060162553
"CRYZL1","NTC-2",0.273808019731371
"CSK","NTC-2",0.0852873582925406
"CSNK2B","NTC-2",0.209722428437122
"CSTF2","NTC-2",0.549289876054188
"CTDSPL2","NTC-2",0.0989112936137136
"CWC22","NTC-2",0.877430094795445
"CYB5D2","NTC-2",0.0203316507903382
"DAGLB","NTC-2",0.227273086209577
"DCTPP1","NTC-2",0.299070564811293
"DDX20","NTC-2",0.789243055282546
"DEF6","NTC-2",0.571823570280845
"DENND6B","NTC-2",0.658780737009141
"DHCR7","NTC-2",0.589836690812717
"DHX30","NTC-2",0.349253302201196
"DLGAP4","NTC-2",0.137381040773497
"DLL3","NTC-2",0.00250317792097761
"DNAAF3","NTC-2",0.435966455061341
"DNAJB9","NTC-2",0.0308336945201084
"DNAJC10","NTC-2",0.254630566866576
"DNAJC4","NTC-2",0.119056161251338
"DOLPP1","NTC-2",0.837064334811362
"DPCD","NTC-2",0.300728617411235
"DPH7","NTC-2",0.32434834078083
"DRAP1","NTC-2",0.00401915954401555
"DRG1","NTC-2",0.0465010496421978
"DUSP11","NTC-2",0.323911547050343
"DYNLRB1","NTC-2",0.00149734555327698
"DYRK4","NTC-2",0.987443660052078
"EDEM3","NTC-2",0.256308200979399
"EEA1","NTC-2",1.49433985248207e-05
"EEF2K","NTC-2",0.452522852818567
"EGLN3","NTC-2",0.396249402671166
"EID2B","NTC-2",0.589984687958639
"EIF2AK3","NTC-2",0.737245893169336
"EIPR1","NTC-2",0.857413813677463
"ELF2","NTC-2",0.33816632677043
"ELMO2","NTC-2",0.689946923648918
"ELMOD2","NTC-2",0.888677784641889
"ELOVL7","NTC-2",0.196066606091781
"ERMARD","NTC-2",0.00912094958391056
"ETFRF1","NTC-2",0.571219800702611
"ETHE1","NTC-2",0.477655996810664
"ETV3","NTC-2",0.215982938915833
"EWSR1","NTC-2",0.0523467324490028
"EXOSC6","NTC-2",0.652347645954307
"EXOSC7","NTC-2",0.00178789030187787
"EXTL2","NTC-2",0.546199995474521
"F2R","NTC-2",0.935726859912326
"FAAHP1","NTC-2",0.600770147067244
"FADS1","NTC-2",0.110275404825055
"FAHD2A","NTC-2",0.452886668273068
"FAHD2B","NTC-2",0.472963107430815
"FAM189B","NTC-2",0.776854151112622
"FAM219B","NTC-2",0.0478493135483932
"FAM228B","NTC-2",0.0338188134369759
"FBXL20","NTC-2",0.547621479559706
"FBXO33","NTC-2",0.608970820340396
"FBXW11","NTC-2",0.113111104679156
"FDX1","NTC-2",0.000513289663700177
"FHIT","NTC-2",0.0882483222699519
"FH","NTC-2",0.486352611388631
"FKBP4","NTC-2",0.388871286889085
"FKBP8","NTC-2",0.0171582273720555
"FLNC","NTC-2",0.522135979585715
"FNDC3A","NTC-2",0.588013130573095
"FOXJ3","NTC-2",0.0145363278476279
"FOXO3","NTC-2",0.404317376939781
"FRG1","NTC-2",0.726346793427688
"FUT1","NTC-2",0.0819480514512605
"FUT8","NTC-2",0.330859394801029
"GAB2","NTC-2",0.372511119750389
"GABRG3","NTC-2",0.785632404142945
"GALNT11","NTC-2",0.722382391605128
"GAMT","NTC-2",0.706815332531086
"GATA2","NTC-2",0.170758661074718
"GATB","NTC-2",0.527234312799695
"GCNT2","NTC-2",0.566742124072595
"GEN1","NTC-2",0.192147054608908
"GFOD1","NTC-2",0.357005997699459
"GGA1","NTC-2",0.617806765937327
"GGCX","NTC-2",0.0617021988885004
"GMPS","NTC-2",0.673620406858113
"GNA13","NTC-2",0.808137700505182
"GOLGA2","NTC-2",0.00183185644699155
"GOT1","NTC-2",0.954261602442554
"GPBP1","NTC-2",0.159455105381931
"GPD1L","NTC-2",0.379905737989272
"GPR137C","NTC-2",0.882594942500626
"GPS2","NTC-2",0.929822714822141
"GPSM1","NTC-2",0.0486176298553782
"GSK3B","NTC-2",0.262204127013722
"GTF2H2C","NTC-2",0.209749686406469
"GTF2IRD1","NTC-2",0.232887058405822
"GTSE1","NTC-2",0.635851192554567
"HACE1","NTC-2",0.213971045374695
"HBBP1","NTC-2",0.659049762262154
"HBP1","NTC-2",0.110325748631354
"HCFC1","NTC-2",0.937463287279115
"HDAC8","NTC-2",0.0334002025860327
"HERPUD1","NTC-2",0.115507595942329
"HIP1R","NTC-2",0.659927966032893
"HNRNPH2","NTC-2",0.012069588439946
"HNRNPUL2","NTC-2",0.6516016200313
"HOOK3","NTC-2",0.0476201237298384
"HSD17B10","NTC-2",0.0464289727167538
"HSPA5","NTC-2",0.00348501568421066
"HSPA9","NTC-2",0.235422538134611
"HTATSF1","NTC-2",0.1762642581238
"ICE2","NTC-2",0.176443393370195
"IFNGR2","NTC-2",0.526014685017074
"IGF1R","NTC-2",0.994293051552804
"IGF2BP3","NTC-2",0.915856500680386
"IKBKB","NTC-2",0.801859343641531
"IKZF3","NTC-2",0.00950697637751328
"INTS4","NTC-2",0.507090788336627
"INTS8","NTC-2",0.122505819738208
"IQCG","NTC-2",0.634903837075082
"ITGB3BP","NTC-2",0.290429819534175
"ITM2B","NTC-2",0.664275140763867
"JKAMP","NTC-2",0.283794508390024
"JMJD4","NTC-2",0.503524077122438
"KBTBD3","NTC-2",0.307516534469612
"KBTBD7","NTC-2",0.519736534015505
"KCNAB2","NTC-2",0.360846719144859
"KCTD6","NTC-2",0.361679662166691
"KIFC2","NTC-2",0.0721994596175059
"KMT2A","NTC-2",0.122382586287601
"KPNA1","NTC-2",0.118139993776449
"KPNA2","NTC-2",0.00204229154381586
"KPNB1","NTC-2",0.00114951274948636
"KRCC1","NTC-2",0.00270343234843809
"KRT18","NTC-2",1.17584474878826e-05
"LACTB2","NTC-2",0.104571037816185
"LANCL3","NTC-2",0.0799607932786938
"LARP7","NTC-2",0.820188866554769
"LDLRAP1","NTC-2",0.922527443686209
"LEMD3","NTC-2",0.462834527157024
"LGALS3","NTC-2",0.454612663731804
"LIPG","NTC-2",0.00166118380242545
"LITAF","NTC-2",0.00205983663485538
"LMF2","NTC-2",0.25648886182621
"LPAR5","NTC-2",0.0184424435680804
"LPCAT4","NTC-2",0.998750828394591
"LPIN2","NTC-2",0.522990582030203
"LRBA","NTC-2",0.210351928192926
"LRP5","NTC-2",0.251468551996822
"LRP8","NTC-2",0.218806691149678
"LRRC37A2","NTC-2",0.000457163792746856
"LRRC69","NTC-2",0.442633388297849
"LRRC8B","NTC-2",0.636766241647376
"LSM11","NTC-2",0.718682386872736
"LSM2","NTC-2",2.91819915280227e-05
"LSM6","NTC-2",0.0872077831885428
"LZIC","NTC-2",0.0117180250795292
"LZTS2","NTC-2",0.00331443473592131
"MAF1","NTC-2",0.105517590379389
"MAGEB2","NTC-2",0.00247085892629895
"MAPK3","NTC-2",0.262095641761625
"MAPK6","NTC-2",0.0286485190911133
"MARK4","NTC-2",0.45386901282386
"MBD2","NTC-2",0.857912944994645
"MBLAC1","NTC-2",0.708099525050244
"MBNL1","NTC-2",0.763521138744335
"MCM6","NTC-2",0.591851150792714
"MCMBP","NTC-2",0.421018303393381
"MECOM","NTC-2",0.251730431150038
"MED12","NTC-2",0.613586255538864
"MED13L","NTC-2",0.201856520844992
"MELK","NTC-2",0.205168672314925
"METTL25","NTC-2",0.0184344065203194
"METTL9","NTC-2",0.0170185051865272
"MFSD3","NTC-2",0.860430433357636
"MICAL1","NTC-2",0.406140509193949
"MICAL3","NTC-2",0.510521035356876
"MICOS10","NTC-2",0.00689906594216925
"MID1IP1","NTC-2",0.864137914792547
"MIER2","NTC-2",0.933414443621129
"MLLT6","NTC-2",0.548937619962435
"MLYCD","NTC-2",0.947272129158585
"MNAT1","NTC-2",0.693245972566249
"MPZ","NTC-2",0.127174918646839
"MRNIP","NTC-2",0.73759792454904
"MRPL32","NTC-2",0.00543987001772492
"MTO1","NTC-2",0.0339135855517929
"MXD4","NTC-2",0.213050192880536
"NAA30","NTC-2",0.225011937577602
"NAB2","NTC-2",0.116059209697031
"NACA","NTC-2",0.000298884896923372
"NAGK","NTC-2",0.811730143013735
"NBDY","NTC-2",0.00149140315759399
"NBEAL1","NTC-2",0.0172213717155096
"NCBP1","NTC-2",0.630368336760111
"NCOA4","NTC-2",0.277870607237266
"NDC1","NTC-2",0.0416680836227038
"NDFIP2","NTC-2",0.000520192305411765
"NDUFA6","NTC-2",0.0183050217012268
"NDUFAF2","NTC-2",0.526902283129233
"NDUFAF7","NTC-2",0.835110841212978
"NDUFB10","NTC-2",0.00144920809728254
"NDUFB2","NTC-2",0.00124923651480058
"NFKBIL1","NTC-2",0.00499053531769579
"NMRAL1","NTC-2",0.670076482233534
"NOL10","NTC-2",0.26099770227726
"NOL11","NTC-2",0.82838967519955
"NRM","NTC-2",0.405165365234597
"NSRP1","NTC-2",0.0676632627604797
"NT5DC2","NTC-2",0.0740954509704069
"NT5DC4","NTC-2",0.590070178089131
"NT5M","NTC-2",0.332531368064288
"NTPCR","NTC-2",0.932525888838527
"NUDT21","NTC-2",0.343609358893327
"NUS1","NTC-2",0.0173139254803671
"NXPH4","NTC-2",0.226962935232326
"OFD1","NTC-2",0.21069062853247
"ORC4","NTC-2",0.151805106510537
"OST4","NTC-2",7.80324996664616e-10
"PAFAH2","NTC-2",0.291506811484933
"PAIP1","NTC-2",0.00642627556702153
"PAK2","NTC-2",0.0563623997674204
"PBRM1","NTC-2",0.147648515290828
"PCNX4","NTC-2",0.928290984510497
"PDIA5","NTC-2",0.610808306601356
"PDIK1L","NTC-2",0.0824282562051909
"PDPK1","NTC-2",0.127352626363861
"PDXDC1","NTC-2",0.370969008038864
"PEX12","NTC-2",0.915309248520102
"PFAS","NTC-2",0.499486885141223
"PFKFB4","NTC-2",0.733402954382582
"PGD","NTC-2",0.0839684626771357
"PHACTR1","NTC-2",6.10109677519413e-05
"PHF12","NTC-2",0.737003796920089
"PHF21A","NTC-2",0.895791991050623
"PICK1","NTC-2",0.725470138977649
"PIH1D1","NTC-2",0.122363317526637
"PITRM1","NTC-2",0.389856205935947
"PKLR","NTC-2",0.111651701958661
"PLBD1","NTC-2",0.765816421756052
"PLCD3","NTC-2",0.136680800933222
"PLCG2","NTC-2",0.637305860813091
"PLEKHG2","NTC-2",0.742227446227434
"PLK1","NTC-2",0.00588095109607048
"PML","NTC-2",0.844534152487779
"PMM1","NTC-2",0.192481326971015
"PPIL2","NTC-2",0.0716380244155822
"PPP1CC","NTC-2",0.0263696672833414
"PPP1R8","NTC-2",0.232770144112433
"PPP4R1L","NTC-2",0.0243472036189854
"PPWD1","NTC-2",0.594739219636231
"PRDX5","NTC-2",1.46462866762929e-06
"PRKAR2B","NTC-2",0.0311942561794888
"PRR7","NTC-2",0.552715391035937
"PSMA2","NTC-2",0.911343866703426
"PSMD1","NTC-2",0.000871783381370397
"PSMG2","NTC-2",0.43062940031183
"PTGS1","NTC-2",0.289652352664
"PTPRF","NTC-2",0.658792839473455
"PWWP3A","NTC-2",0.190032284357955
"QKI","NTC-2",0.0827523648471246
"RAB11FIP1","NTC-2",0.510315180653991
"RABGAP1","NTC-2",0.1059001617358
"RAD50","NTC-2",0.688812806926774
"RAD51AP1","NTC-2",0.107987834832503
"RAD9A","NTC-2",0.777658336417604
"RAPGEF1","NTC-2",0.65337286446055
"RARG","NTC-2",0.615700401603323
"RARS2","NTC-2",0.189269172877451
"RAVER1","NTC-2",0.966037769228627
"RBL2","NTC-2",0.604055583227098
"RBM12B","NTC-2",0.84070148384015
"RBM25","NTC-2",0.000707153641391916
"RCC1L","NTC-2",0.244693536315095
"RCL1","NTC-2",0.117776999402315
"REX1BD","NTC-2",0.0266220880166031
"RFK","NTC-2",0.000567567379794797
"RHCE","NTC-2",0.258729172977974
"RHD","NTC-2",0.391813983320837
"RHOXF2","NTC-2",0.421822556156701
"RMDN3","NTC-2",0.835612306543759
"RND2","NTC-2",0.606527595960567
"RNF111","NTC-2",0.580809297985313
"RNF113A","NTC-2",0.669448146857099
"RNF14","NTC-2",0.145909931103605
"RNF24","NTC-2",0.574532397276583
"RNF4","NTC-2",0.0176443486464557
"ROMO1","NTC-2",0.00157379781331289
"RPL36A","NTC-2",9.96404569642446e-05
"RPS10","NTC-2",0.713536638643704
"RPS2","NTC-2",0.00106239550989933
"RPS4XP22","NTC-2",0.188670524070233
"RPS6","NTC-2",0.00413693562016139
"RRP12","NTC-2",0.714447648773958
"RRP1","NTC-2",0.386748145454161
"RTCB","NTC-2",0.878020624199161
"RTTN","NTC-2",0.292206975331385
"RUFY2","NTC-2",0.0505287093792787
"RUSC2","NTC-2",0.954767124449867
"RWDD3","NTC-2",0.151268356199597
"RWDD4","NTC-2",0.28875268558669
"SAR1A","NTC-2",0.041757341365972
"SCAP","NTC-2",0.389107496027853
"SCARB1","NTC-2",0.000677879240061259
"SCLY","NTC-2",0.68937547833877
"SDC4","NTC-2",0.59436843132321
"SDHAF3","NTC-2",0.166785968610833
"SEC16A","NTC-2",0.543813975134599
"SEMA4B","NTC-2",0.45413468012903
"SEPSECS","NTC-2",0.000888974496467067
"SFXN4","NTC-2",0.520809947467697
"SGK3","NTC-2",0.478193560962652
"SGMS1","NTC-2",0.823853404343194
"SGO2","NTC-2",0.109165870691471
"SGPL1","NTC-2",0.0293140062258246
"SHH","NTC-2",0.113676271828508
"SIDT2","NTC-2",0.649335490097736
"SIK3","NTC-2",0.0670422722256139
"SLC12A2","NTC-2",0.79565524822443
"SLC15A4","NTC-2",0.36627517649568
"SLC25A13","NTC-2",0.896205343928298
"SLC25A30","NTC-2",0.769928745427147
"SLC25A3","NTC-2",0.690144782079647
"SLC25A40","NTC-2",0.0842317457116028
"SLC35B2","NTC-2",0.00787819026991323
"SLC35G1","NTC-2",0.112708732741765
"SLTM","NTC-2",0.310119841406326
"SMC2","NTC-2",0.547487447547905
"SMC3","NTC-2",0.504974841856412
"SMIM4","NTC-2",0.098266435627449
"SNRNP200","NTC-2",0.00661202098087952
"SNX25","NTC-2",0.988153595723378
"SP3","NTC-2",0.0135807063093929
"SPART","NTC-2",0.754164809155747
"SPATA5L1","NTC-2",0.0922778459531166
"SPCS1","NTC-2",0.45266822831819
"SPDYC","NTC-2",0.233366975964409
"SPG7","NTC-2",0.0858366987788107
"SPTLC2","NTC-2",0.847412052388743
"SRPRA","NTC-2",0.426617416327278
"SRSF4","NTC-2",0.000254799980378203
"SRSF7","NTC-2",0.0575651990622104
"SRSF8","NTC-2",0.008266187558599
"SSBP1","NTC-2",0.00430426354878905
"ST3GAL2","NTC-2",0.0209294705835684
"ST8SIA1","NTC-2",0.483112620525754
"STAT1","NTC-2",0.909154349609913
"SUMF1","NTC-2",0.904347266314688
"TAF5L","NTC-2",0.0963152265655456
"TAPBP","NTC-2",0.0539704804207684
"TBC1D2B","NTC-2",0.944133980458563
"TBC1D4","NTC-2",0.376757114612507
"TEAD1","NTC-2",0.531481530469723
"TENT4A","NTC-2",0.556011831022217
"TENT5A","NTC-2",0.902042478129265
"TEP1","NTC-2",0.941841006356436
"TFAP4","NTC-2",0.649558457095606
"TFIP11","NTC-2",0.290257361918145
"TGFBR3","NTC-2",0.472440363627494
"THAP6","NTC-2",0.804017774085117
"TIGD6","NTC-2",0.385835636970686
"TIMM21","NTC-2",0.52844613260112
"TIMM8A","NTC-2",5.71687401933965e-06
"TIMP1","NTC-2",1.8931377501549e-14
"TINAGL1","NTC-2",0.0260677302514329
"TIPARP","NTC-2",0.508942283246263
"TMBIM1","NTC-2",0.141384117986561
"TMC3","NTC-2",0.983840124912352
"TMC5","NTC-2",0.352625381204244
"TMC6","NTC-2",0.575221994136617
"TMEM101","NTC-2",0.957153398619644
"TMEM120B","NTC-2",0.516044224742433
"TMEM123","NTC-2",0.395059953793685
"TMEM127","NTC-2",0.0127775911420964
"TMEM135","NTC-2",0.0219208095474965
"TMEM179B","NTC-2",0.662779840399724
"TMEM191A","NTC-2",0.253073634618476
"TMEM231","NTC-2",0.666025261206639
"TMEM44","NTC-2",0.988264331849928
"TMEM74B","NTC-2",0.720770477907602
"TMLHE","NTC-2",0.0709623738202102
"TNFSF13B","NTC-2",0.0957846423082613
"TNK2","NTC-2",0.372189144711576
"TNKS1BP1","NTC-2",0.00390847895961849
"TNPO1","NTC-2",0.975811706967648
"TOB2","NTC-2",0.743268836766267
"TRABD","NTC-2",0.107762744741785
"TRADD","NTC-2",0.949313863917137
"TRAF6","NTC-2",0.860097796968194
"TRAIP","NTC-2",0.210562305453985
"TRAK2","NTC-2",0.0240587552352246
"TRAPPC12","NTC-2",0.00872479114999262
"TRAPPC6B","NTC-2",0.73008849433249
"TRIM16","NTC-2",0.264874607074027
"TRMT5","NTC-2",0.437032250383206
"TSACC","NTC-2",0.461427100881623
"TSGA10","NTC-2",0.29816359198069
"TSPAN4","NTC-2",0.137504703037753
"TTC21B","NTC-2",0.983778660847682
"TTC23","NTC-2",0.30160570270296
"TTC31","NTC-2",0.955002279459318
"TTC7B","NTC-2",0.546169121091521
"TYRO3","NTC-2",0.0096507881905173
"TYW1B","NTC-2",0.279335932413789
"UBE2K","NTC-2",0.00195746632577472
"UBE2Q2P1","NTC-2",0.503155070092139
"UBE2V1","NTC-2",0.761726353480203
"UBOX5","NTC-2",0.592059099636728
"UPF1","NTC-2",0.236438950943156
"UROS","NTC-2",0.782334078054754
"USP14","NTC-2",0.612350673727287
"USP36","NTC-2",0.216924535392801
"UTP25","NTC-2",0.916118968041435
"UXS1","NTC-2",0.582614736274156
"VCPIP1","NTC-2",0.295565752564365
"VDAC3","NTC-2",0.632724974528447
"VIRMA","NTC-2",0.249363837550982
"VPS50","NTC-2",0.170745060484368
"VSIG10","NTC-2",0.468011254095043
"WASF1","NTC-2",0.182687341694163
"WASHC4","NTC-2",0.12777108798528
"WASL","NTC-2",0.0720779353335964
"WBP4","NTC-2",0.510640694652649
"WDR25","NTC-2",0.896399228410079
"WIPF1","NTC-2",0.601730777512254
"WRAP73","NTC-2",0.0926136841864108
"XRCC6","NTC-2",0.557336271757704
"XRN2","NTC-2",0.0229289895345834
"YARS2","NTC-2",0.438028655786662
"YEATS2","NTC-2",0.220550520108422
"YKT6","NTC-2",0.0193763903066035
"YME1L1","NTC-2",0.148765977452851
"ZBTB10","NTC-2",0.870745035076738
"ZBTB8B","NTC-2",0.277564450113315
"ZBTB8OS","NTC-2",0.00257725788609843
"ZC3H8","NTC-2",0.267496941376207
"ZCCHC2","NTC-2",0.266081847920864
"ZDHHC8","NTC-2",0.0676523445730823
"ZFYVE1","NTC-2",0.254590197076675
"ZIC2","NTC-2",0.878144600426428
"ZKSCAN5","NTC-2",0.155416743282469
"ZMAT3","NTC-2",0.156754001774833
"ZMAT5","NTC-2",0.392693318818949
"ZNF200","NTC-2",0.941247998072302
"ZNF286A","NTC-2",0.158222437025934
"ZNF335","NTC-2",0.00352902304458798
"ZNF354B","NTC-2",0.232001368211924
"ZNF385A","NTC-2",0.000112129792980993
"ZNF432","NTC-2",0.000379565505763033
"ZNF438","NTC-2",0.335657252141989
"ZNF567","NTC-2",0.310969267964209
"ZNF573","NTC-2",0.093796252229327
"ZNF668","NTC-2",0.614642896843986
"ZNF680","NTC-2",0.308758306330212
"ZNF75D","NTC-2",0.543106858921241
"ZNF821","NTC-2",0.988807807042327
"ZNF846","NTC-2",0.703642604006148
"ZNF865","NTC-2",0.276410059723554
"AAMP","NTC-3",0.548531108387258
"ABCA3","NTC-3",0.62641159547356
"ABCF2","NTC-3",0.528286889137717
"ACAP2","NTC-3",0.78277936368541
"ACO2","NTC-3",0.654895642633003
"ACTR5","NTC-3",0.312957898352421
"AGBL5","NTC-3",0.993435136955296
"AK4","NTC-3",0.567009930966306
"ALAS2","NTC-3",0.603788872615491
"ALDH1A1","NTC-3",0.285534802374505
"ALKBH3","NTC-3",0.0212868997923111
"ALYREF","NTC-3",0.419213418292675
"AMHR2","NTC-3",0.59323154723615
