"gene_id","gRNA_id","gRNA_type","p_value","z_value","log_fold_change"
"PLCB3","NTC-10","negative_control",0.4008836542126,-0.290572522886542,-0.0381286336577231
"PLEKHA4","NTC-10","negative_control",0.0896485718055265,-1.26579818042989,-0.134597265950118
"POLG2","NTC-10","negative_control",0.45543449178193,-0.167544011437328,-0.0171011443760549
"PPP1R37","NTC-10","negative_control",0.543312502509777,0.0284203000886752,0.00357214047834353
"PTMS","NTC-10","negative_control",0.594294861502474,0.24254431560723,0.00827085470831812
"QSOX2","NTC-10","negative_control",0.271118760298722,-0.564853829488025,-0.0912584591865531
"RALBP1","NTC-10","negative_control",0.619905571582249,0.315440522961658,0.0138182374739866
"RNF10","NTC-10","negative_control",0.52443688520998,0.0959981510040972,0.0047658755982668
"RPLP0","NTC-10","negative_control",0.937139212718408,1.41870903801876,0.0394830135394626
"RPS6KA4","NTC-10","negative_control",0.406527042522102,-0.216086249947619,-0.0303562097315202
"SAPCD2","NTC-10","negative_control",0.801105010410481,0.77351763570339,0.0812111147741115
"SCAMP4","NTC-10","negative_control",0.37017262562918,-0.282300334168651,-0.0258927541482412
"SDF2","NTC-10","negative_control",0.0374641256193834,-1.69526762952976,-0.0986866538040778
"SEC16A","NTC-10","negative_control",0.232901326094925,-0.76174412620215,-0.0703046834556292
"SEC61A1","NTC-10","negative_control",0.0332170031742497,-1.74535891889816,-0.160343399198815
"SELENOH","NTC-10","negative_control",0.558441558441558,0.1701281325138,0.00508321519821608
"SEZ6L2","NTC-10","negative_control",0.300418206917133,-0.495578689675114,-0.0748433335677015
"SF3A2","NTC-10","negative_control",0.410644409445,-0.183970361547481,-0.0090593091086596
"SH3BGRL3","NTC-10","negative_control",0.17212602281598,-1.226842218378,-0.0641830489835171
"SIRT2","NTC-10","negative_control",0.350628212980029,-0.375202123305563,-0.0274725733421399
"SIRT4","NTC-10","negative_control",0.116883116883117,-1.09940282256388,-0.262020017007768
"SLC1A4","NTC-10","negative_control",0.27458648381708,-0.603082444577036,-0.0600789968970278
"SLC29A1","NTC-10","negative_control",0.261556588763873,-0.585081838376264,-0.031846469812717
"SLC46A1","NTC-10","negative_control",0.580872080223941,0.227902483805544,0.0424693742835704
"SORBS1","NTC-10","negative_control",0.775251603637647,0.708354876285524,0.0860089735362015
"SPINDOC","NTC-10","negative_control",0.633017597640353,0.253070322471317,0.0336024386946661
"SPN","NTC-10","negative_control",0.756695180523706,0.698688392486352,0.0489309567268763
"SRGN","NTC-10","negative_control",0.00660575606988076,-2.68642212590388,-0.167664517585865
"STK25","NTC-10","negative_control",0.580059981351622,0.131453305656572,0.0104530662496176
"STRADA","NTC-10","negative_control",0.29627019444936,-0.518174674163902,-0.0944182086270531
"STX10","NTC-10","negative_control",0.784553733520708,0.739062331560267,0.0502628021959034
"SURF4","NTC-10","negative_control",0.725321240266532,0.556845134561024,0.0313895690937513
"TBC1D14","NTC-10","negative_control",0.189885952582728,-0.889809484638352,-0.0747068192437546
"TCIRG1","NTC-10","negative_control",0.345364420828207,-0.455335512868146,-0.0475821148430411
"TFDP1","NTC-10","negative_control",0.128155448182525,-1.09055447837047,-0.0684283103765056
"TFRC","NTC-10","negative_control",0.35922825084246,-0.284925431446258,-0.0140306757378814
"TGOLN2","NTC-10","negative_control",0.362857221504868,-0.31489094209824,-0.020893126934429
"TIMM13","NTC-10","negative_control",0.81463089352103,0.863481898013977,0.0399606674349624
"TJAP1","NTC-10","negative_control",0.131597503886547,-1.06567882983489,-0.108843731767906
"TM4SF19","NTC-10","negative_control",0.785806835249193,0.788958421281445,0.126111445128324
"TMCO3","NTC-10","negative_control",0.452497695472632,-0.121949745139094,-0.0129912951079809
"TNFRSF1B","NTC-10","negative_control",0.655350187321889,0.350329570554929,0.036449978911506
"TNK2","NTC-10","negative_control",0.488248236286674,-0.0311789900453529,-0.00775434109618534
"TPRG1L","NTC-10","negative_control",0.946273459627791,1.58450698652279,0.206517718842159
"TRAF2","NTC-10","negative_control",0.888411130629235,1.22724260747494,0.115552441485185
"TRAPPC2L","NTC-10","negative_control",0.263445770445623,-0.612819159949971,-0.0269716702772023
"TRIM5","NTC-10","negative_control",0.534617128325119,0.104207896036425,0.0102609774682707
"TRIR","NTC-10","negative_control",0.296703296703297,-0.496356491083491,-0.0176799831841667
"TWSG1","NTC-10","negative_control",0.804356861205266,0.832498986694944,0.0694733960918275
"UBE2N","NTC-10","negative_control",0.66033966033966,0.396862043636045,0.0177822925451061
"USP21","NTC-10","negative_control",0.629049249340582,0.336325730942754,0.0329498597494962
"USP39","NTC-10","negative_control",0.0689310689310689,-1.4336710193451,-0.0874039843963335
"USP42","NTC-10","negative_control",0.573270206083934,0.0931585192508097,0.00726509435457967
"USP5","NTC-10","negative_control",0.911018677621064,1.36296937505138,0.116306308848161
"WDR25","NTC-10","negative_control",0.8385748759581,0.98144193024633,0.136907337112022
"YIF1B","NTC-10","negative_control",0.189649894321543,-0.823068136274069,-0.0325908441540825
"ZC3H18","NTC-10","negative_control",0.424433861335917,-0.240857221151296,-0.0137550958696472
"ZDHHC5","NTC-10","negative_control",0.460513060102862,-0.0659191922762135,-0.00701206625905204
"ZFPM1","NTC-10","negative_control",0.21794542024959,-0.775712273471049,-0.143609293369074
"ZNF384","NTC-10","negative_control",0.0500465891213734,-1.50705194099937,-0.20473528225127
"ZNF385A","NTC-10","negative_control",0.251243338010124,-0.657635339372584,-0.053314884659526
"ZNF791","NTC-10","negative_control",0.0991237344599601,-1.23527508879141,-0.113066334311446
"PCID2","NTC-11","negative_control",0.183785722987283,-0.866059574818029,-0.184340127791087
"RNF10","NTC-11","negative_control",0.610262819661938,0.268306000658553,0.0302192748708783
"KAT6A","NTC-12","negative_control",0.843046158202857,0.910103758984559,0.0372487733624636
"PAXX","NTC-12","negative_control",0.540160865474444,0.0364683494125742,0.000670422689591721
"FBXO6","NTC-1","negative_control",0.934026786572522,1.50327101008913,0.197650578866054
"FTSJ3","NTC-1","negative_control",0.984554872390376,2.31795467436882,0.220289071688166
"PITX1","NTC-1","negative_control",0.638919252437319,0.314448591019288,0.0263239769846606
"POLH","NTC-1","negative_control",0.406974120836091,-0.252282608508981,-0.0462022680612022
"SLC7A5","NTC-1","negative_control",0.419638606882606,-0.254617432034631,-0.0319342444638919
"ACSF3","NTC-2","negative_control",0.928442958636246,1.19617323275638,0.0487920747541367
"ALDOC","NTC-2","negative_control",0.659496888059809,0.331606069547179,0.0118839776543332
"BLOC1S4","NTC-2","negative_control",0.877181996705263,1.00682166196872,0.0268817189005989
"CDC42BPB","NTC-2","negative_control",0.196593816636342,-0.847616706976541,-0.0619918942835673
"FAM241B","NTC-2","negative_control",0.262777090599922,-0.549569776962821,-0.0370310102433125
"GALNS","NTC-2","negative_control",0.302006549540441,-0.477726913327235,-0.0266927956745473
"GINS4","NTC-2","negative_control",0.495079605982381,-0.0341307452711239,-0.00213995471932016
"UNC119","NTC-2","negative_control",0.996374845254179,2.60801099476777,0.0963261095570913
"ZBTB24","NTC-2","negative_control",0.788552970019665,0.699709226621802,0.0377699905050326
"ZDHHC5","NTC-2","negative_control",0.965764743927697,1.62475911712681,0.0739852946378639
"CEP68","NTC-3","negative_control",0.0330016609250253,-1.52235008751727,-0.0634403352611228
"FAM110D","NTC-3","negative_control",0.165987973677797,-0.80878939130293,-0.0484869970152664
"KMT5B","NTC-3","negative_control",0.673034726501831,0.338135434344436,0.0109787866861373
"MAN2B2","NTC-3","negative_control",0.685989039015475,0.409077396158024,0.0188495528021586
"TP73","NTC-3","negative_control",0.232767232767233,-0.611521100116865,-0.0439898607150515
"USP42","NTC-3","negative_control",0.287425821060171,-0.473414241813065,-0.0159662763925644
"MVD","NTC-4","negative_control",0.868219057279748,1.13945080393434,0.0793212522440488
"PARP1","NTC-4","negative_control",0.999731395260468,3.5084397238963,0.13643346548285
"SPAG5","NTC-5","negative_control",0.254076309679072,-0.598619423252209,-0.0339069886321717
"CBX5","NTC-6","negative_control",0.532100973041439,0.0811534715809567,0.00271886803154175
"COPS7A","NTC-6","negative_control",0.624163888059139,0.321162687738312,0.0174680753699313
"LYN","NTC-6","negative_control",0.903096903096903,1.28482825897731,0.0474367404295032
"NIT1","NTC-6","negative_control",0.214840898688476,-0.807182550005308,-0.0393593938587981
"RRP12","NTC-6","negative_control",0.364784655122762,-0.328985850691855,-0.0176661061657855
"USP39","NTC-6","negative_control",0.141867934655384,-0.952618056323735,-0.0359149242375021
"BOLA2-SMG1P6","NTC-8","negative_control",0.610348547488244,0.226102041577628,0.0043760566034297
"FTSJ3","NTC-8","negative_control",0.0743096248888166,-1.00952361218903,-0.0198877194263202
"HIRIP3","NTC-8","negative_control",0.888472899707184,0.883653288067729,0.0232578483568635
"HSP90AA1","NTC-8","negative_control",0.97319706161031,1.62278349380747,0.0202744045889802
"RALGDS","NTC-8","negative_control",0.188191158872671,-0.620468473923872,-0.0390482766050675
"ECH1","NTC-9","negative_control",0.538338416553509,0.127637871175464,0.00709821586795956
"GEMIN5","NTC-9","negative_control",0.323170548799525,-0.407823526344342,-0.0199239231510823
"KIF11","NTC-9","negative_control",0.391453752583856,-0.248640115438045,-0.0141336974789
"MRPS18A","NTC-9","negative_control",0.591172206074635,0.169103350264316,0.00508679679633334
"P3H3","NTC-9","negative_control",0.907121571323979,1.18031610644632,0.121760413550584
"SPSB2","NTC-9","negative_control",0.66552790343713,0.331432159146294,0.0309982522463184
"A1BG","NTC-10","negative_control",0.315321559972727,-0.528005951133851,-0.0389101096321729
"AAAS","NTC-10","negative_control",0.412586702157274,-0.169347365632681,-0.0107639743601683
"AACS","NTC-10","negative_control",0.0925896127307974,-1.25994077923747,-0.173638233577126
"AAGAB","NTC-10","negative_control",0.490591117491253,-0.0142365617808156,-0.00117632973528488
"AAK1","NTC-10","negative_control",0.563436563436563,0.169371339739858,0.0169110723218793
"AAMDC","NTC-10","negative_control",0.567792165888233,0.141953782301409,0.0100601063446719
"AAMP","NTC-10","negative_control",0.0671987501514006,-1.4086139588436,-0.0820081291307035
"AAR2","NTC-10","negative_control",0.997002997002997,2.35661864798383,0.197665730369941
"AARS2","NTC-10","negative_control",0.835561528464001,0.971143267727788,0.0969530323849799
"AARSD1","NTC-10","negative_control",0.343537570196938,-0.398657109768763,-0.0756982317391373
"AASDH","NTC-10","negative_control",0.222636657621655,-0.744549083436958,-0.0788671616032741
"AASDHPPT","NTC-10","negative_control",0.219038074384349,-0.789989467984747,-0.0361809016074057
"AATF","NTC-10","negative_control",0.0860501983873134,-1.3224310744292,-0.0677281895960473
"ABCA17P","NTC-10","negative_control",0.980804865662984,2.24120624467402,0.306009318454587
"ABCA2","NTC-10","negative_control",0.867208557564706,1.10409789207948,0.19309386675955
"ABCA3","NTC-10","negative_control",0.206963690001187,-0.80867710082436,-0.118263503756485
"ABCA5","NTC-10","negative_control",0.792998582992634,0.82263786992599,0.14950808446701
"ABCA7","NTC-10","negative_control",0.79966489947682,0.8578048205519,0.0866527999687279
"ABCA8","NTC-10","negative_control",0.771920047086209,0.675311382610906,0.0778169824797199
"ABCB10","NTC-10","negative_control",0.355644355644356,-0.35054726118123,-0.0314470737580815
"ABCB1","NTC-10","negative_control",0.528978640544997,0.0296250967515564,0.00180660698174506
"ABCB7","NTC-10","negative_control",0.911219227397206,1.29738201242441,0.109479088134633
"ABCB8","NTC-10","negative_control",0.264735264735265,-0.585534789854874,-0.0448052970573721
"ABCB9","NTC-10","negative_control",0.138861138861139,-1.06447242148161,-0.23461896054689
"ABCC10","NTC-10","negative_control",0.0386390246903731,-1.69424502225959,-0.289655157288318
"ABCC1","NTC-10","negative_control",0.258872811920526,-0.654084386475151,-0.0827579386911268
"ABCC4","NTC-10","negative_control",0.950850216095264,1.70585570452789,0.112756827816709
"ABCC5","NTC-10","negative_control",0.986013986013986,2.14592196325483,0.172641598305524
"ABCC9","NTC-10","negative_control",0.057650533579633,-1.50782428174544,-0.239641599598964
"ABCD1","NTC-10","negative_control",0.458310470540832,-0.114637272366105,-0.0183937448960951
"ABCD3","NTC-10","negative_control",0.2923393920248,-0.540683598576365,-0.0590301908135844
"ABCD4","NTC-10","negative_control",0.756783105204262,0.642295687882144,0.0831687390600169
"ABCE1","NTC-10","negative_control",0.461061482060408,-0.0992383327782278,-0.00553485975350143
"ABCF1","NTC-10","negative_control",0.348573340601662,-0.378577667309676,-0.0165890905074473
"ABCF2","NTC-10","negative_control",0.713286713286713,0.519055182507299,0.0425827150023323
"ABCF3","NTC-10","negative_control",0.498631412090131,0.0485611784244399,0.00539261368568988
"ABHD10","NTC-10","negative_control",0.300658713025825,-0.486830644590569,-0.101392017079764
"ABHD11","NTC-10","negative_control",0.0209539046436283,-1.95708282886584,-0.214135010045424
"ABHD12B","NTC-10","negative_control",0.881720437203525,1.21183357413754,0.216948277519696
"ABHD12","NTC-10","negative_control",0.212881724744946,-0.762505306200525,-0.0787804687392322
"ABHD13","NTC-10","negative_control",0.671674098644289,0.442706328705942,0.0553691583396514
"ABHD14A","NTC-10","negative_control",0.587412587412587,0.239699316038548,0.0229514860542686
"ABHD14B","NTC-10","negative_control",0.478668978145488,-0.0224764530365325,-0.00186732343714247
"ABHD16A","NTC-10","negative_control",0.754156386924762,0.645655062667618,0.0706349871235596
"ABHD17A","NTC-10","negative_control",0.00473179434693005,-2.44814851955714,-0.30418329998322
"ABHD17B","NTC-10","negative_control",0.141149134987054,-0.99912244848023,-0.186826613531777
"ABHD18","NTC-10","negative_control",0.620607882104177,0.289255448768745,0.032628087831881
"ABHD2","NTC-10","negative_control",0.646213429994257,0.328461021880452,0.0328620651754375
"ABHD3","NTC-10","negative_control",0.536463536463537,0.124853722001201,0.0121495454687182
"ABHD4","NTC-10","negative_control",0.881376287965465,1.16780978341783,0.142309310798304
"ABHD5","NTC-10","negative_control",0.283950586568634,-0.55369402804261,-0.0270021143393435
"ABHD6","NTC-10","negative_control",0.537528320429377,0.067753501799849,0.0104693854220792
"ABHD8","NTC-10","negative_control",0.0514198302067114,-1.59238050859859,-0.248565829297834
"ABI1","NTC-10","negative_control",0.88896120609297,1.19397070991111,0.0773886636798963
"ABI2","NTC-10","negative_control",0.0462396327763528,-1.6267135890768,-0.169926534221795
"ABL1","NTC-10","negative_control",0.792900157386455,0.769168767768334,0.0557624246542983
"ABL2","NTC-10","negative_control",0.171297795457357,-0.982419749215294,-0.100511475478186
"ABLIM1","NTC-10","negative_control",0.644046608083751,0.287881847676707,0.074915171904371
"ABO","NTC-10","negative_control",0.644414093055929,0.325910104273786,0.0300893705211758
"ABRACL","NTC-10","negative_control",0.227686517303445,-0.722270461564945,-0.0459355414148927
"ABRAXAS1","NTC-10","negative_control",0.229326512003653,-0.772874736334813,-0.0589810757589188
"ABRAXAS2","NTC-10","negative_control",0.804967059976716,0.835585807526008,0.0830647750322144
"ABT1","NTC-10","negative_control",0.0556231610365675,-1.5582902318257,-0.0876214168759704
"ACAA1","NTC-10","negative_control",0.286364537489012,-0.578087004542912,-0.0430224562550885
"ACAA2","NTC-10","negative_control",0.175162299753378,-0.880231955799336,-0.0950719250517098
"ACACA","NTC-10","negative_control",0.461472905697054,-0.0698613733232256,-0.00369620193213438
"ACAD10","NTC-10","negative_control",0.564154534490526,0.094147341338026,0.0169844666755399
"ACAD8","NTC-10","negative_control",0.379216148036435,-0.328022510561773,-0.032638818900798
"ACAD9","NTC-10","negative_control",0.680929102844232,0.410249425102995,0.0640790640983688
"ACADM","NTC-10","negative_control",0.490732991878874,-0.0132148877359312,-0.000733294113459959
"ACADSB","NTC-10","negative_control",0.16556711628693,-0.927550893843082,-0.154659371234633
"ACADS","NTC-10","negative_control",0.907178146212754,1.22485957964303,0.141260109128186
"ACADVL","NTC-10","negative_control",0.222517439939292,-0.768532128663538,-0.0495232407025586
"ACAP2","NTC-10","negative_control",0.551873611392869,0.133531970818999,0.00684464816429614
"ACAP3","NTC-10","negative_control",0.392998075327483,-0.287594706092063,-0.0328546065656519
"ACAT1","NTC-10","negative_control",0.192635943624418,-0.78656716366646,-0.0359556049848277
"ACAT2","NTC-10","negative_control",0.0377290357576204,-1.74374753958515,-0.0924703039877546
"ACBD3","NTC-10","negative_control",0.276814169086537,-0.555437464071052,-0.0418573955305419
"ACBD5","NTC-10","negative_control",0.179848699692105,-0.87414680582333,-0.106115884026029
"ACBD6","NTC-10","negative_control",0.201989989008562,-0.771861845344717,-0.0369281625857291
"ACCS","NTC-10","negative_control",0.540905898379145,0.0520501021894465,0.00774066287809472
"ACD","NTC-10","negative_control",0.468531468531469,-0.0897911538647498,-0.00655157927554673
"ACER3","NTC-10","negative_control",0.0555756020597505,-1.52174714577242,-0.142017960543368
"ACHE","NTC-10","negative_control",0.975969409528664,2.21917085242936,0.289173558461068
"ACIN1","NTC-10","negative_control",0.266835447630578,-0.588478028750289,-0.0296271401740825
"ACLY","NTC-10","negative_control",0.459149745368673,-0.0700832792866139,-0.00467480264986974
"ACO1","NTC-10","negative_control",0.548595154291075,0.134400209419446,0.0126622696809258
"ACO2","NTC-10","negative_control",0.0777357290916382,-1.32740154023245,-0.078519450386225
"ACOT11","NTC-10","negative_control",0.230033322696725,-0.787763093161922,-0.156481799480356
"ACOT13","NTC-10","negative_control",0.36558967186559,-0.360801186921968,-0.0150951893020004
"ACOT7","NTC-10","negative_control",0.660564197550857,0.492603124866871,0.0331228341791208
"ACOT8","NTC-10","negative_control",0.344051745305535,-0.339397717316535,-0.0214024560098703
"ACOT9","NTC-10","negative_control",0.262013271283404,-0.617527475938243,-0.0416752227638029
"ACOX1","NTC-10","negative_control",0.521503145488624,0.0531293238507383,0.00742843575548235
"ACOX3","NTC-10","negative_control",0.172439731169507,-0.909002177821565,-0.200947312956626
"ACP1","NTC-10","negative_control",0.514485514485514,0.0611190577558957,0.00197370467799574
"ACP2","NTC-10","negative_control",0.646833263238141,0.299056725701689,0.036054517843376
"ACP5","NTC-10","negative_control",0.415309536783736,-0.374033427522382,-0.0942303394281909
"ACRBP","NTC-10","negative_control",0.883615886462419,1.31387455303888,0.221556011363675
"ACSBG1","NTC-10","negative_control",0.530355610675821,0.00378287123098691,-0.00365043810091015
"ACSF3","NTC-10","negative_control",0.312687312687313,-0.435623707178144,-0.0407046130916708
"ACSL1","NTC-10","negative_control",0.463536463536464,-0.112122292369693,-0.0144542015256146
"ACSL3","NTC-10","negative_control",0.788822420419547,0.87912601459836,0.0469807425750468
"ACSL4","NTC-10","negative_control",0.861323800149007,1.15597035109116,0.132665216406832
"ACSL6","NTC-10","negative_control",0.603988625859389,0.228840180526022,0.036846547017821
"ACSM3","NTC-10","negative_control",0.627775017792434,0.20098256384614,0.0115704197779636
"ACSS2","NTC-10","negative_control",0.0216734272449021,-1.98800307178589,-0.181705331050905
"ACTB","NTC-10","negative_control",0.203646703423159,-0.846446852650521,-0.0306067756685113
"ACTG1","NTC-10","negative_control",0.111307610770033,-1.31383959668667,-0.0663908101854216
"ACTL6A","NTC-10","negative_control",0.506055908406941,0.0462186730975804,0.00335490717666556
"ACTN1","NTC-10","negative_control",0.858353238505393,1.06325471471359,0.0769195812054821
"ACTR10","NTC-10","negative_control",0.350984457131684,-0.363751510850929,-0.0224555598937622
"ACTR1A","NTC-10","negative_control",0.613966796087547,0.275728152091328,0.0205751515325774
"ACTR1B","NTC-10","negative_control",0.866062733170489,1.08955860575628,0.087329339363969
"ACTR2","NTC-10","negative_control",0.385075155104896,-0.303233609396303,-0.014236105994193
"ACTR3B","NTC-10","negative_control",0.638933317636922,0.282877754128585,0.0313354141982327
"ACTR3C","NTC-10","negative_control",0.219450055924885,-0.795955075560345,-0.144717382732832
"ACTR3","NTC-10","negative_control",0.0211599051981508,-1.93808751071457,-0.0784952059308845
"ACTR5","NTC-10","negative_control",0.179878658878981,-0.819523026704621,-0.110149606349011
"ACTR6","NTC-10","negative_control",0.815828807906702,0.897566616966721,0.0551882919968016
"ACTR8","NTC-10","negative_control",0.382841950469583,-0.303198544998546,-0.0459183701669279
"ACVR1B","NTC-10","negative_control",0.927795226623975,1.58245642563491,0.236375697626548
"ACVR1","NTC-10","negative_control",0.178852097364893,-0.955426202060859,-0.12514342414697
"ACVR2B","NTC-10","negative_control",0.223213694193087,-0.760762760983515,-0.088258676465014
"ACY1","NTC-10","negative_control",0.0979375460941828,-1.22768449446456,-0.263339080322843
"ACYP1","NTC-10","negative_control",0.565245706372033,0.143304604331109,0.00849702798639451
"ACYP2","NTC-10","negative_control",0.957915092136488,1.71751433671356,0.143968715177532
"ADAL","NTC-10","negative_control",0.303661579348392,-0.47819566630075,-0.0354872495262207
"ADAM10","NTC-10","negative_control",0.45954045954046,-0.0514661538055383,-0.00303263957976246
"ADAM15","NTC-10","negative_control",0.265734265734266,-0.617139546747235,-0.0507603923466285
"ADAM17","NTC-10","negative_control",0.823430952119515,0.899652718880259,0.0887636581790611
"ADAM19","NTC-10","negative_control",0.975370255826875,1.85720593895978,0.274341777040423
"ADAM32","NTC-10","negative_control",0.322491079272689,-0.463318796691381,-0.0550075910794445
"ADAM3A","NTC-10","negative_control",0.840763276535152,0.986159838700002,0.19707483273052
"ADAM9","NTC-10","negative_control",0.158329410278046,-1.07272682611404,-0.127753973039197
"ADAMTS14","NTC-10","negative_control",0.564043579855754,0.135366866733186,0.0183762416648443
"ADAMTS3","NTC-10","negative_control",0.0327652074454494,-1.7360595111063,-0.324419233161171
"ADAMTS6","NTC-10","negative_control",0.140026051341231,-1.09485594309154,-0.20923567639842
"ADAMTSL3","NTC-10","negative_control",0.645757773619709,0.362551068745495,0.0330330110710954
"ADAMTSL4","NTC-10","negative_control",0.889058317829874,1.12950514629163,0.0779129385453699
"ADAMTSL5","NTC-10","negative_control",0.879286261169772,1.16255377366368,0.158371338956319
"ADA","NTC-10","negative_control",0.924280116840292,1.47511020924066,0.131687357853459
"ADARB1","NTC-10","negative_control",0.0293016756572295,-1.73117290874501,-0.332760246009516
"ADAR","NTC-10","negative_control",0.482277023747078,-0.0605567849683262,-0.00314624298871649
"ADAT1","NTC-10","negative_control",0.958419398276377,1.66942374000642,0.20188268687895
"ADAT2","NTC-10","negative_control",0.157895516710337,-0.940958110764245,-0.104904430192484
"ADCK1","NTC-10","negative_control",0.757353037944313,0.679824724895689,0.0755038225839086
"ADCK2","NTC-10","negative_control",0.927718497044997,1.50094137178836,0.218978848603102
"ADCK5","NTC-10","negative_control",0.150509147326029,-1.08252333440061,-0.177363991943848
"ADCY3","NTC-10","negative_control",0.185364615287582,-0.844521027402595,-0.197412509558113
"ADCY7","NTC-10","negative_control",0.604395604395604,0.255021798329592,0.0532188205690609
"ADD1","NTC-10","negative_control",0.868058748396368,1.01176403012538,0.0650878264703415
"ADD2","NTC-10","negative_control",0.247322450437259,-0.698101759781108,-0.0558766190195564
"ADD3","NTC-10","negative_control",0.414082601964973,-0.283319439373522,-0.0209890272761143
"ADGRB3","NTC-10","negative_control",0.771673953464096,0.677261347766717,0.124998274705375
"ADGRD1","NTC-10","negative_control",0.355392969396198,-0.408300735240435,-0.0676467210697465
"ADGRE2","NTC-10","negative_control",0.0981680218338962,-1.15342365082715,-0.204751887105222
"ADGRE5","NTC-10","negative_control",0.287386150244869,-0.606603918964702,-0.0811941053124272
"ADGRF3","NTC-10","negative_control",0.0157944524664104,-1.94924107521295,-0.415508251427752
"ADGRL1","NTC-10","negative_control",0.962134895996105,1.81775655549328,0.257518128508957
"ADGRV1","NTC-10","negative_control",0.150078507542031,-0.984355157644302,-0.0734699302106579
"ADH5","NTC-10","negative_control",0.189970781474422,-0.894592374188135,-0.0457358288416672
"ADI1","NTC-10","negative_control",0.118541623614414,-1.15806667150363,-0.053610500179103
"ADIPOR1","NTC-10","negative_control",0.111054557582804,-1.15885813991585,-0.0464517286959959
"ADIPOR2","NTC-10","negative_control",0.00967759969663307,-2.18026471363642,-0.187808206589226
"ADK","NTC-10","negative_control",0.374371581188507,-0.261310444874054,-0.0165876509820753
"ADNP2","NTC-10","negative_control",0.739206855183066,0.63334723255307,0.0613202891412314
"ADNP","NTC-10","negative_control",0.0406259427999183,-1.73673226435438,-0.14559562149461
"ADO","NTC-10","negative_control",0.41837064136015,-0.205496741585652,-0.0305920643196473
"ADORA2B","NTC-10","negative_control",0.804299024825853,0.819466742208137,0.101562575198334
"ADPGK","NTC-10","negative_control",0.87167833654012,1.1474765023286,0.0894618185444255
"ADPRM","NTC-10","negative_control",0.223410288746891,-0.742439184128093,-0.159097395885282
"ADRM1","NTC-10","negative_control",0.0231116938860741,-1.95088220203937,-0.081193737289587
"ADSL","NTC-10","negative_control",0.289545524982342,-0.5809208008641,-0.0357719229448338
"ADTRP","NTC-10","negative_control",0.688722035019611,0.444304563443512,0.0613080287109882
"AEBP2","NTC-10","negative_control",0.0145706082759524,-2.20467793424153,-0.328815123868545
"AEN","NTC-10","negative_control",0.605031721407452,0.249297298297824,0.0240804674155983
"AFAP1","NTC-10","negative_control",0.0168188061615221,-1.88685590731025,-0.530883470439826
"AFDN","NTC-10","negative_control",0.465596059197279,-0.109921411543842,-0.00783219867420593
"AFF1","NTC-10","negative_control",0.715186311149904,0.588767935733865,0.0655877193615015
"AFF4","NTC-10","negative_control",0.714439608454327,0.543371683729588,0.0365602581018269
"AFG1L","NTC-10","negative_control",0.66831944613049,0.416187559879943,0.069280564823003
"AFG3L1P","NTC-10","negative_control",0.942058454961606,1.53895391844312,0.157128531350064
"AFG3L2","NTC-10","negative_control",0.704295704295704,0.542790923081084,0.0260201561257812
"AFMID","NTC-10","negative_control",0.308389073416309,-0.474410055899006,-0.0373864504728823
"AFTPH","NTC-10","negative_control",0.643453801981887,0.423443606471792,0.0391809025828346
"AGA","NTC-10","negative_control",0.624617992300122,0.273711329488658,0.031270881532758
"AGAP1","NTC-10","negative_control",0.717381214263283,0.573925814802065,0.064492395432399
"AGAP3","NTC-10","negative_control",0.692633979868348,0.470295694074637,0.0393019101464673
"AGBL3","NTC-10","negative_control",0.684771494839151,0.508139550012279,0.0976836467425666
"AGBL5","NTC-10","negative_control",0.317295326746045,-0.447091519706571,-0.0476354756684898
"AGFG1","NTC-10","negative_control",0.401698010748864,-0.237419260578072,-0.0215725489974886
"AGFG2","NTC-10","negative_control",0.812516982206537,0.865259749125408,0.163716434772216
"AGGF1","NTC-10","negative_control",0.002997002997003,-2.23128797834259,-0.148907321942974
"AGK","NTC-10","negative_control",0.63874679208105,0.354611112788271,0.0272527425098196
"AGL","NTC-10","negative_control",0.356643356643357,-0.332046839276242,-0.0230320797783701
"AGMO","NTC-10","negative_control",0.568501641627848,0.130408329095219,0.0183339826093429
"AGO1","NTC-10","negative_control",0.90536617789147,1.37164791928514,0.102728453905992
"AGO2","NTC-10","negative_control",0.579052046851123,0.169711523780458,0.0117548153590007
"AGO3","NTC-10","negative_control",0.0528376884740967,-1.56758317673755,-0.112789427152316
"AGO4","NTC-10","negative_control",0.115884115884116,-1.09521580622129,-0.209802176999359
"AGPAT1","NTC-10","negative_control",0.192298702528827,-0.834251225454025,-0.0481342650604431
"AGPAT2","NTC-10","negative_control",0.280787014932227,-0.55844354281518,-0.037683318606357
"AGPAT3","NTC-10","negative_control",0.984274457294047,2.15991805042105,0.154689140480432
"AGPAT4","NTC-10","negative_control",0.0954331128857892,-1.21267132572754,-0.206040163966457
"AGPAT5","NTC-10","negative_control",0.0397487515573915,-1.75357613482453,-0.113873537664267
"AGPS","NTC-10","negative_control",0.431533836722248,-0.205527420720908,-0.0140201379932952
"AGRN","NTC-10","negative_control",0.825174825174825,0.913924077307277,0.0968807314481519
"AGTPBP1","NTC-10","negative_control",0.928658123209045,1.49403206632481,0.17319340710039
"AGTRAP","NTC-10","negative_control",0.405958582785459,-0.1944505465729,-0.0100204025639117
