"Gene","gRNA","p_value"
"ARFIP2","NTC-10",0.0581851145037743
"ARFRP1","NTC-10",0.754553779007792
"ARG2","NTC-10",0.172750346526079
"ARGFX","NTC-10",0.508298186958572
"ARGLU1","NTC-10",0.808670781314115
"ARHGAP11A","NTC-10",0.645922004385303
"ARHGAP12","NTC-10",0.783957115278011
"ARHGAP15","NTC-10",0.859702723000269
"ARHGAP17","NTC-10",0.8442789113699
"ARHGAP18","NTC-10",0.815745386104496
"ARHGAP1","NTC-10",0.107764152040176
"ARHGAP21","NTC-10",0.292967706406403
"ARHGAP24","NTC-10",0.886894583523513
"ARHGAP25","NTC-10",0.639497209981876
"ARHGAP26","NTC-10",0.970258429035079
"ARHGAP28","NTC-10",0.87713834385081
"ARHGAP35","NTC-10",0.57941841618554
"ARHGAP39","NTC-10",0.181971802394124
"ARHGAP45","NTC-10",0.842985194426013
"ARHGAP4","NTC-10",0.446509246286118
"ARHGAP5","NTC-10",0.975362845629556
"ARHGAP6","NTC-10",0.950593826517132
"ARHGDIA","NTC-10",0.517176063882929
"ARHGEF10","NTC-10",0.0438081478357225
"ARHGEF12","NTC-10",0.944484212132356
"ARHGEF19","NTC-10",0.727697306722547
"ARHGEF1","NTC-10",0.68016935690815
"ARHGEF25","NTC-10",0.425287338132313
"ARHGEF26","NTC-10",0.460409907278918
"ARHGEF2","NTC-10",0.156124688774568
"ARHGEF39","NTC-10",0.902735374994297
"ARHGEF7","NTC-10",0.456389260918601
"ARHGEF9","NTC-10",0.516260995988833
"ARID1A","NTC-10",0.462661456938211
"ARID1B","NTC-10",0.846248320470913
"ARID2","NTC-10",0.996087817633629
"ARID3A","NTC-10",0.798832708210142
"ARID3B","NTC-10",0.966355411496024
"ARID4A","NTC-10",0.432196634126913
"ARID4B","NTC-10",0.747747196382265
"ARID5A","NTC-10",0.906098148131268
"ARID5B","NTC-10",0.328315774894437
"ARIH1","NTC-10",0.964748446150046
"ARIH2","NTC-10",0.666637425611122
"ARIH2OS","NTC-10",0.370700583445327
"ARL13B","NTC-10",0.320962616034132
"ARL14EP","NTC-10",0.4640477327687
"ARL15","NTC-10",0.131631407698355
"ARL16","NTC-10",0.115488312593702
"ARL17A","NTC-10",0.44498355286847
"ARL1","NTC-10",0.486120895548931
"ARL2BP","NTC-10",0.673168616387458
"ARL2","NTC-10",0.784365271383368
"ARL3","NTC-10",0.436484016007542
"ARL4A","NTC-10",0.926331431886893
"ARL5A","NTC-10",0.0633243627773448
"ARL5B","NTC-10",0.484676275640445
"ARL6IP1","NTC-10",0.181181398763773
"ARL6IP4","NTC-10",0.694602694801612
"ARL6IP5","NTC-10",0.409406106839314
"ARL6IP6","NTC-10",0.140717847303047
"ARL6","NTC-10",0.107990908598509
"ARL8A","NTC-10",0.967309530637258
"ARL8B","NTC-10",0.980584302067559
"ARMC10","NTC-10",0.920817012963431
"ARMC1","NTC-10",0.500985256972545
"ARMC5","NTC-10",0.689986375730859
"ARMC6","NTC-10",0.075507108381002
"ARMC7","NTC-10",0.637956180541034
"ARMC8","NTC-10",0.796537694664066
"ARMCX3","NTC-10",0.227999787202223
"ARMCX5","NTC-10",0.549561611670013
"ARMCX6","NTC-10",0.0444343503946296
"ARMH4","NTC-10",0.656868592165886
"ARMT1","NTC-10",0.695873367712237
"ARNTL2","NTC-10",0.446199506009744
"ARNT","NTC-10",0.50479436376813
"ARPC1A","NTC-10",0.826287656491447
"ARPC1B","NTC-10",0.839062484137538
"ARPC2","NTC-10",0.125127299979925
"ARPC3","NTC-10",0.903238484975915
"ARPC4","NTC-10",0.289500627674252
"ARPC5L","NTC-10",0.104118184487072
"ARPC5","NTC-10",0.120782002066648
"ARPP19","NTC-10",0.760357627749045
"ARRB1","NTC-10",0.425974892345582
"ARRB2","NTC-10",0.868908509605312
"ARRDC1","NTC-10",0.742633821180853
"ARRDC2","NTC-10",0.552672565964246
"ARRDC3","NTC-10",0.0124317222446482
"ARRDC4","NTC-10",0.0379880494846667
"ARSA","NTC-10",0.0584289049349079
"ARSB","NTC-10",0.825728592313666
"ARSG","NTC-10",0.701629368937568
"ARSK","NTC-10",0.5431828999642
"ARV1","NTC-10",0.0816484356544911
"ARVCF","NTC-10",0.629513966020707
"ASAH1","NTC-10",0.232290615266866
"ASAH2B","NTC-10",0.0854124673406864
"ASAP1","NTC-10",0.283828950686075
"ASAP3","NTC-10",0.915592796549298
"ASB13","NTC-10",0.0134030555006244
"ASB1","NTC-10",0.355279738815937
"ASB3","NTC-10",0.574798575401406
"ASB6","NTC-10",0.00172659598514083
"ASB7","NTC-10",0.183915584780859
"ASB8","NTC-10",0.0780645530472946
"ASCC1","NTC-10",0.0838018025756292
"ASCC2","NTC-10",0.842418723550485
"ASCC3","NTC-10",0.589002995552893
"ASCL2","NTC-10",0.494612507363407
"ASF1A","NTC-10",0.80655871596195
"ASF1B","NTC-10",0.410982357137124
"ASH1L","NTC-10",0.311529495748167
"ASH2L","NTC-10",0.239416704727671
"ASIC4","NTC-10",0.407703796727244
"ASL","NTC-10",0.347378626695759
"ASMTL","NTC-10",0.0479074671238634
"ASNSD1","NTC-10",0.506950939084017
"ASNS","NTC-10",0.00864100794508266
"ASNSP1","NTC-10",0.376005966207064
"ASPH","NTC-10",0.943698541098293
"ASPM","NTC-10",0.85171643063168
"ASPSCR1","NTC-10",0.852542688949643
"ASRGL1","NTC-10",0.212028352189467
"ASTN2","NTC-10",0.445439759405541
"ASXL1","NTC-10",0.878629203792409
"ASXL2","NTC-10",0.14390092575071
"ATAD1","NTC-10",0.897964280346576
"ATAD2B","NTC-10",0.252153113300342
"ATAD2","NTC-10",0.614193403598629
"ATAD3A","NTC-10",0.532245822368076
"ATAD3B","NTC-10",0.23744793136756
"ATAD5","NTC-10",0.341168308195328
"ATAT1","NTC-10",0.409154536795031
"ATE1","NTC-10",0.0952790974586676
"ATF1","NTC-10",0.0472472649474283
"ATF2","NTC-10",0.521838876164896
"ATF3","NTC-10",0.0877357045927273
"ATF4","NTC-10",0.672818027878996
"ATF5","NTC-10",0.0763324178143392
"ATF6B","NTC-10",0.55962418353273
"ATF6","NTC-10",0.162835764326741
"ATF7IP2","NTC-10",0.791268210512103
"ATF7IP","NTC-10",0.522265974783682
"ATF7","NTC-10",0.926754049280942
"ATG101","NTC-10",0.424797233722763
"ATG10","NTC-10",0.317541618250921
"ATG12","NTC-10",0.478204162190272
"ATG13","NTC-10",0.163012462693517
"ATG14","NTC-10",0.517128410502178
"ATG16L1","NTC-10",0.905264369232141
"ATG16L2","NTC-10",0.017553041253905
"ATG2A","NTC-10",0.0614384240742045
"ATG2B","NTC-10",0.549860941320903
"ATG3","NTC-10",0.93577241575393
"ATG4A","NTC-10",0.439261069658202
"ATG4C","NTC-10",0.814718665627439
"ATG4D","NTC-10",0.521583306263481
"ATG5","NTC-10",0.394754272393379
"ATG7","NTC-10",0.983330175641448
"ATG9A","NTC-10",0.7751068068696
"ATIC","NTC-10",0.298219973067669
"ATL2","NTC-10",0.429023548805021
"ATL3","NTC-10",0.88982127637419
"ATMIN","NTC-10",0.688908866197952
"ATM","NTC-10",0.267591145976318
"ATN1","NTC-10",0.744880806163553
"ATOX1","NTC-10",0.725036618141266
"ATP11A","NTC-10",0.695398795471489
"ATP11B","NTC-10",0.813375731208584
"ATP11C","NTC-10",0.621502546725625
"ATP13A1","NTC-10",0.198595016235847
"ATP13A2","NTC-10",0.445898011630394
"ATP13A3","NTC-10",0.811750515497457
"ATP1A1","NTC-10",0.0558294794286149
"ATP1B1","NTC-10",0.368017547553724
"ATP1B2","NTC-10",0.902495751638358
"ATP1B3","NTC-10",0.576877791898748
"ATP23","NTC-10",0.140219401826544
"ATP2A1","NTC-10",0.347028217063841
"ATP2A2","NTC-10",0.971795431500445
"ATP2A3","NTC-10",0.890102875110888
"ATP2B1","NTC-10",0.420411908781601
"ATP2B4","NTC-10",0.505551014721096
"ATP2C1","NTC-10",0.153476709982331
"ATP5F1A","NTC-10",0.0271663643303672
"ATP5F1B","NTC-10",0.0112099449319815
"ATP5F1C","NTC-10",0.87570554890343
"ATP5F1D","NTC-10",0.659880090426549
"ATP5F1E","NTC-10",0.0740193955392512
"ATP5IF1","NTC-10",0.748325049596178
"ATP5MC1","NTC-10",0.0548915256711425
"ATP5MC2","NTC-10",0.828724213713276
"ATP5MC3","NTC-10",0.22989842586045
"ATP5ME","NTC-10",0.569601292762515
"ATP5MF","NTC-10",0.728872100117887
"ATP5MG","NTC-10",0.0766199617751588
"ATP5PB","NTC-10",0.646158875909124
"ATP5PD","NTC-10",0.847655955789352
"ATP5PF","NTC-10",0.791634138234601
"ATP5PO","NTC-10",0.688741815634
"ATP6AP1","NTC-10",0.386579532808267
"ATP6AP2","NTC-10",0.473114476583527
"ATP6V0A1","NTC-10",0.799513446091774
"ATP6V0A2","NTC-10",0.170366930113969
"ATP6V0B","NTC-10",0.110434450981172
"ATP6V0C","NTC-10",0.0774566329277058
"ATP6V0D1","NTC-10",0.73822171977967
"ATP6V0E1","NTC-10",0.206611438739314
"ATP6V0E2","NTC-10",0.859805707162939
"ATP6V1A","NTC-10",0.672628758888579
"ATP6V1B2","NTC-10",0.876197988652783
"ATP6V1C1","NTC-10",0.302169104943914
"ATP6V1D","NTC-10",0.953436650198108
"ATP6V1E1","NTC-10",0.874756294290954
"ATP6V1E2","NTC-10",0.668363467107989
"ATP6V1F","NTC-10",0.520291292715517
"ATP6V1G1","NTC-10",0.0398813705013315
"ATP6V1H","NTC-10",0.11594902484442
"ATP7A","NTC-10",0.56461570864508
"ATP7B","NTC-10",0.0584554029846554
"ATP8B2","NTC-10",0.893663748892389
"ATP9B","NTC-10",0.160939590335629
"ATPAF1","NTC-10",0.765436880415577
"ATPAF2","NTC-10",0.100115658596361
"ATPSCKMT","NTC-10",0.0286464316914108
"ATRAID","NTC-10",0.5887878044964
"ATRIP","NTC-10",0.963382991905192
"ATRN","NTC-10",0.929640450221553
"ATR","NTC-10",0.844486113526455
"ATRX","NTC-10",0.828597681368011
"ATXN10","NTC-10",0.13898874938665
"ATXN1L","NTC-10",0.840176678425759
"ATXN1","NTC-10",0.766876505120515
"ATXN2L","NTC-10",0.63570040089618
"ATXN2","NTC-10",0.816333559098114
"ATXN3","NTC-10",0.301727160728532
"ATXN7L1","NTC-10",0.393449632805294
"ATXN7L2","NTC-10",0.604874952445728
"ATXN7L3B","NTC-10",0.284257150564402
"ATXN7L3","NTC-10",0.742222409174955
"AUH","NTC-10",0.78468224235801
"AUNIP","NTC-10",0.599806408408537
"AUP1","NTC-10",0.559860571931177
"AURKAIP1","NTC-10",0.0905142796914198
"AURKA","NTC-10",0.0623368412636372
"AURKB","NTC-10",0.882091981106602
"AVEN","NTC-10",0.0298104072761874
"AVL9","NTC-10",0.425626190581168
"AVPI1","NTC-10",0.57820395707039
"AXIN1","NTC-10",0.668014029306967
"AZIN1","NTC-10",0.772310166300133
"B2M","NTC-10",0.217077812037326
"B3GALNT1","NTC-10",0.397563376125233
"B3GALNT2","NTC-10",0.507188676964109
"B3GALT1","NTC-10",0.415717403697546
"B3GALT6","NTC-10",0.00554547257261649
"B3GAT3","NTC-10",0.431885255196923
"B3GLCT","NTC-10",0.478468534917561
"B3GNT2","NTC-10",0.157686102745162
"B3GNT5","NTC-10",0.983372234888232
"B3GNTL1","NTC-10",0.183861408016557
"B4GALNT1","NTC-10",0.441660805875446
"B4GALNT2","NTC-10",0.0608752856515714
"B4GALT1","NTC-10",0.741347448756253
"B4GALT2","NTC-10",0.910985457613591
"B4GALT4","NTC-10",0.713697920694285
"B4GALT5","NTC-10",0.858338690755189
"B4GALT7","NTC-10",0.838410422542968
"B4GAT1","NTC-10",0.71280883629139
"B9D1","NTC-10",0.356935564791638
"B9D2","NTC-10",0.0904208257948894
"BABAM1","NTC-10",0.351465928648862
"BABAM2","NTC-10",0.00501630710248295
"BACH1","NTC-10",0.761537842642754
"BACH2","NTC-10",0.743356258844155
"BAD","NTC-10",0.500268673513313
"BAG1","NTC-10",0.0642380696593501
"BAG2","NTC-10",0.461396136288178
"BAG3","NTC-10",0.31838489234316
"BAG4","NTC-10",0.194851403061699
"BAG5","NTC-10",0.575299695274797
"BAG6","NTC-10",0.682711049525761
"BAGE2","NTC-10",0.119778458187191
"BAHCC1","NTC-10",0.695567545591855
"BAHD1","NTC-10",0.113057076221738
"BAIAP2L1","NTC-10",0.978083209946105
"BAIAP2","NTC-10",0.662939840016241
"BAK1","NTC-10",0.0265121542499862
"BAMBI","NTC-10",0.294370740221459
"BANF1","NTC-10",0.563015216128014
"BANP","NTC-10",0.370351738148373
"BAP1","NTC-10",0.048034947370981
"BARD1","NTC-10",0.466019439567791
"BAX","NTC-10",0.991943523052559
"BAZ1A","NTC-10",0.332421078873645
"BAZ1B","NTC-10",0.63241942637022
"BAZ2A","NTC-10",0.679019985926635
"BAZ2B","NTC-10",0.385226036577056
"BBC3","NTC-10",0.219951698702085
"BBIP1","NTC-10",0.255795572004908
"BBS10","NTC-10",0.853451934041026
"BBS2","NTC-10",0.915343143487629
"BBS4","NTC-10",0.643636925975547
"BBS7","NTC-10",0.589197055071973
"BBX","NTC-10",0.188308034040601
"BCAN","NTC-10",0.165440198286365
"BCAP29","NTC-10",0.169456732508638
"BCAP31","NTC-10",0.187996012276102
"BCAR1","NTC-10",0.351994331638976
"BCAR3","NTC-10",0.678694954385296
"BCAS1","NTC-10",0.21209345912745
"BCAS2","NTC-10",0.966243768984421
"BCAS3","NTC-10",0.207122709596722
"BCAS4","NTC-10",0.083336631483427
"BCAT1","NTC-10",0.482025328962456
"BCAT2","NTC-10",0.651350290716246
"BCCIP","NTC-10",0.0319946714842681
"BCDIN3D","NTC-10",0.837437811232415
"BCKDHB","NTC-10",0.302863829620123
"BCKDK","NTC-10",0.425294454095778
"BCL10","NTC-10",0.567765612802393
"BCL2L11","NTC-10",0.564956947674023
"BCL2L12","NTC-10",0.66477626211419
"BCL2L13","NTC-10",0.195410038016716
"BCL2L1","NTC-10",0.132718731678582
"BCL2L2","NTC-10",0.740690756700652
"BCL3","NTC-10",0.547448716593868
"BCL7A","NTC-10",0.751148244454092
"BCL7B","NTC-10",0.267505103268974
"BCL7C","NTC-10",0.239122364960088
"BCL9L","NTC-10",0.763974759680366
"BCLAF1","NTC-10",0.878050600667917
"BCLAF3","NTC-10",0.873567899387357
"BCORL1","NTC-10",0.476529277079241
"BCOR","NTC-10",0.557534475342468
"BCR","NTC-10",0.397123265528797
"BCS1L","NTC-10",0.176084335950347
"BDH2","NTC-10",0.176063116426107
"BDP1","NTC-10",0.157423098546444
"BECN1","NTC-10",0.0627972022774191
"BEND6","NTC-10",0.450551822524981
"BEND7","NTC-10",0.2949458992678
"BET1L","NTC-10",0.118979989734422
"BET1","NTC-10",0.512056707282018
"BEX2","NTC-10",0.919445601935583
"BEX4","NTC-10",0.767766699880186
"BFAR","NTC-10",0.954816772257568
"BHLHE40","NTC-10",0.92911028646004
"BICD1","NTC-10",0.0790256734196594
"BICD2","NTC-10",0.986506386563591
"BICRAL","NTC-10",0.924986222792266
"BICRA","NTC-10",0.388083193467969
"BID","NTC-10",0.0324545563971403
"BIN1","NTC-10",0.139738034165301
"BIN3","NTC-10",0.808519688712388
"BIRC2","NTC-10",0.553793936494451
"BIRC5","NTC-10",0.105257490376094
"BIRC6","NTC-10",0.392458898268994
"BIVM","NTC-10",0.353083657580137
"BLCAP","NTC-10",0.642686178349556
"BLMH","NTC-10",0.226942860435886
"BLM","NTC-10",0.232455313833233
"BLOC1S1","NTC-10",0.0250999267164828
"BLOC1S2","NTC-10",0.0692198345413428
"BLOC1S3","NTC-10",0.909545829159537
"BLOC1S4","NTC-10",0.00805820235560975
"BLOC1S5","NTC-10",0.629187503229043
"BLOC1S6","NTC-10",0.584311490737232
"BLVRA","NTC-10",0.120461521410608
"BLVRB","NTC-10",0.021695557958505
"BLZF1","NTC-10",0.837564546200492
"BMI1","NTC-10",0.419192303571669
"BMP1","NTC-10",0.152412459339816
"BMP2K","NTC-10",0.949869838947092
"BMPR1A","NTC-10",0.0325624343697448
"BMPR2","NTC-10",0.781757289518288
"BMS1","NTC-10",0.332385948412291
"BMS1P1","NTC-10",0.270487223863893
"BMS1P2","NTC-10",0.641303106087065
"BMS1P4","NTC-10",0.394146657437309
"BMS1P8","NTC-10",0.0947929469990613
"BMT2","NTC-10",0.898822725256426
"BMX","NTC-10",0.726301298294274
"BNIP1","NTC-10",0.606672382145042
"BNIP2","NTC-10",0.938722419825745
"BNIP3L","NTC-10",0.459880991392178
"BNIP3","NTC-10",0.571029636132185
"BOD1L1","NTC-10",0.523136222457426
"BOD1","NTC-10",0.584335482334789
"BOLA2B","NTC-10",0.229042848573414
"BOLA2-SMG1P6","NTC-10",0.626466224338565
"BOLA3","NTC-10",0.621329454131701
"BOP1","NTC-10",0.224264938346877
"BORA","NTC-10",0.768216039630023
"BORCS5","NTC-10",0.452422834434309
"BORCS6","NTC-10",0.724577794766616
"BORCS7","NTC-10",0.518157106341743
"BORCS8","NTC-10",0.738427027878566
"BPGM","NTC-10",0.148011796857322
"BPHL","NTC-10",0.2817634938423
"BPNT1","NTC-10",0.0405551305386161
"BPTF","NTC-10",0.341020287781577
"BRAF","NTC-10",0.655039962919948
"BRAP","NTC-10",0.511389618736335
"BRAT1","NTC-10",0.731341749920874
"BRCA1","NTC-10",0.282063173783264
"BRCA2","NTC-10",0.166466497300295
"BRCC3","NTC-10",0.221037334845682
"BRD1","NTC-10",0.986981457650517
"BRD2","NTC-10",0.861594264549541
"BRD3","NTC-10",0.571522285932346
"BRD3OS","NTC-10",0.338034307181146
"BRD4","NTC-10",0.951498606465666
"BRD7","NTC-10",0.168505055270367
"BRD8","NTC-10",0.89814366452706
"BRD9","NTC-10",0.124996871066359
"BRF1","NTC-10",0.0370102334282539
"BRF2","NTC-10",0.66001446849503
"BRI3BP","NTC-10",0.33667752434874
"BRI3","NTC-10",0.480584075414785
"BRIP1","NTC-10",0.618306989511588
"BRIX1","NTC-10",0.0283978997985621
"BRK1","NTC-10",0.958477925155253
"BRMS1L","NTC-10",0.148202792971733
"BRMS1","NTC-10",0.231239971706112
"BROX","NTC-10",0.146013281769312
"BRPF1","NTC-10",0.58952284303071
"BRPF3","NTC-10",0.362382478548053
"BRWD1","NTC-10",0.0967144596062392
"BRWD3","NTC-10",0.816909368430047
"BSCL2","NTC-10",0.346723461472491
"BSDC1","NTC-10",0.409952662703815
"BSG","NTC-10",0.0819345766205083
"BST2","NTC-10",0.669139750962956
"BTAF1","NTC-10",0.442512219564871
"BTBD10","NTC-10",0.502702937736603
"BTBD1","NTC-10",0.925567145441349
"BTBD2","NTC-10",0.159112741958071
"BTBD7","NTC-10",0.983548669715929
"BTBD9","NTC-10",0.923214019979531
"BTD","NTC-10",0.874023877915968
"BTF3L4","NTC-10",0.167493866950353
"BTF3","NTC-10",0.0688753063613456
"BTG1","NTC-10",0.887728740356876
"BTG2","NTC-10",0.844956081328391
"BTG3","NTC-10",0.0474039196483075
"BTK","NTC-10",0.878497571954801
"BTN2A1","NTC-10",0.766189241373463
"BTN2A2","NTC-10",0.632123341259859
"BTN3A2","NTC-10",0.122616194989384
"BTNL9","NTC-10",0.755641560169899
"BTRC","NTC-10",0.586639317918843
"BUB1B","NTC-10",0.689292946341307
"BUB1","NTC-10",0.748563893965132
"BUB3","NTC-10",0.908829994569202
"BUD13","NTC-10",0.936047815755673
"BUD23","NTC-10",0.546974037444183
"BUD31","NTC-10",0.00796109973933781
"BYSL","NTC-10",0.619146650585162
"BZW1","NTC-10",0.0501682765223667
"BZW2","NTC-10",0.834727648956599
"C10orf71","NTC-10",0.683423136828505
"C10orf88","NTC-10",0.808665287292116
"C10orf95","NTC-10",0.723907571981797
"C11orf1","NTC-10",0.777558817017848
"C11orf24","NTC-10",0.70412877643946
"C11orf54","NTC-10",0.507048625257647
"C11orf58","NTC-10",0.56587348149741
"C11orf65","NTC-10",0.606321803129941
"C11orf68","NTC-10",0.235212359661243
"C11orf80","NTC-10",0.000325288411050049
"C11orf96","NTC-10",0.403349112382686
"C11orf98","NTC-10",0.116142064420162
"C12orf29","NTC-10",0.939267533762464
"C12orf40","NTC-10",0.652934561548305
"C12orf43","NTC-10",0.508799884197384
"C12orf4","NTC-10",0.609419837910793
"C12orf56","NTC-10",0.0798127344557263
"C12orf57","NTC-10",0.151018823767558
"C12orf60","NTC-10",0.34927947384872
"C12orf73","NTC-10",0.600127405599892
"C12orf76","NTC-10",0.519486071866747
"C14orf119","NTC-10",0.0111953090559452
"C14orf39","NTC-10",0.726220242426995
"C14orf93","NTC-10",0.704503524376109
"C15orf39","NTC-10",0.611525181079846
"C15orf40","NTC-10",0.719673232257764
"C15orf61","NTC-10",0.305552955775218
"C16orf72","NTC-10",0.57678448041812
"C16orf87","NTC-10",0.986085219288653
"C16orf91","NTC-10",0.178964706432113
"C16orf95","NTC-10",0.728559465961169
"C17orf58","NTC-10",0.769531482306573
"C17orf67","NTC-10",0.00748062416059641
"C17orf75","NTC-10",0.578453401714239
"C17orf80","NTC-10",0.0595539768046672
"C17orf99","NTC-10",0.321958289815293
"C18orf21","NTC-10",0.388030985930225
"C18orf25","NTC-10",0.928369982590269
"C18orf32","NTC-10",0.681311099832641
"C18orf54","NTC-10",0.616052605818275
"C19orf12","NTC-10",0.800745386033763
"C19orf25","NTC-10",0.395984888134038
"C19orf44","NTC-10",0.759304074001575
"C19orf47","NTC-10",0.0634375899303743
"C19orf48","NTC-10",0.860171034644484
"C19orf53","NTC-10",0.0329935796672739
"C19orf54","NTC-10",0.659832889355327
"C19orf73","NTC-10",0.599557588248101
"C19orf81","NTC-10",0.000968872170327209
"C19orf84","NTC-10",0.400977496505039
"C1D","NTC-10",0.931245944154964
"C1GALT1C1","NTC-10",0.2891752191081
"C1GALT1","NTC-10",0.142986626831351
"C1orf100","NTC-10",0.26331409164871
"C1orf109","NTC-10",0.443583540128938
"C1orf112","NTC-10",0.957828630847017
"C1orf116","NTC-10",0.726830226763985
"C1orf122","NTC-10",0.24833307168445
"C1orf131","NTC-10",0.860957605257088
"C1orf159","NTC-10",0.416305898425254
"C1orf198","NTC-10",0.794123571156251
"C1orf216","NTC-10",0.911812860148187
"C1orf35","NTC-10",0.394010471692334
"C1orf43","NTC-10",0.253114975926203
"C1orf50","NTC-10",0.248962155224907
"C1orf52","NTC-10",0.959844180077685
"C1orf53","NTC-10",0.175838806135876
"C1orf54","NTC-10",0.378157626101972
"C1orf56","NTC-10",0.296154515728624
"C1orf74","NTC-10",0.775574459829306
"C1QBP","NTC-10",0.0577336756041145
"C1RL","NTC-10",0.867077835385067
"C20orf27","NTC-10",0.704023853090226
"C20orf96","NTC-10",0.866574392324666
"C21orf58","NTC-10",0.637314938560612
"C21orf91","NTC-10",0.671585260599083
"C22orf39","NTC-10",0.0155469644963487
"C22orf46","NTC-10",0.221942947648781
"C2CD2L","NTC-10",0.804459819973764
"C2CD2","NTC-10",0.768803230210573
"C2CD3","NTC-10",0.684095236880156
"C2CD5","NTC-10",0.0835613218311924
"C2orf42","NTC-10",0.881971245771755
"C2orf49","NTC-10",0.79805844654577
"C2orf68","NTC-10",0.618990048466843
"C2orf69","NTC-10",0.803584202750874
"C2orf76","NTC-10",0.302305914493742
"C2orf88","NTC-10",0.12834719497563
"C2orf92","NTC-10",0.185672717567882
"C3orf38","NTC-10",0.836052444132172
"C3orf62","NTC-10",0.211092562246318
"C3orf86","NTC-10",0.00367179936164727
"C4orf33","NTC-10",0.171851890720388
"C4orf3","NTC-10",0.813930339561025
"C4orf46","NTC-10",0.755598393708741
"C4orf48","NTC-10",0.205679256344722
"C5orf15","NTC-10",0.929699883179641
"C5orf22","NTC-10",0.714525548666568
"C5orf24","NTC-10",0.978891902155496
"C5orf34","NTC-10",0.880116984518787
"C5orf63","NTC-10",0.232158613710803
"C6orf120","NTC-10",0.702738901679722
"C6orf132","NTC-10",0.702784569079134
"C6orf136","NTC-10",0.350039782133336
"C6orf47","NTC-10",0.201019550794824
"C6orf52","NTC-10",0.0711059961840728
"C6orf62","NTC-10",0.507569132701964
"C6orf89","NTC-10",0.587130231936483
"C7orf31","NTC-10",0.226273361986947
"C7orf50","NTC-10",0.0935246141929318
"C8orf33","NTC-10",0.630311923343933
"C8orf76","NTC-10",0.130817032972573
"C8orf82","NTC-10",0.135391580563725
"C8orf88","NTC-10",0.316609218259442
"C9orf40","NTC-10",0.0335659036163881
"C9orf64","NTC-10",0.942460741496851
"C9orf78","NTC-10",0.441153269315655
"C9orf85","NTC-10",0.94578688392676
"CA13","NTC-10",0.347159474366486
"CA1","NTC-10",0.557761614526488
"CA5A","NTC-10",0.840781475781659
"CA5B","NTC-10",0.615240264660424
"CA5BP1","NTC-10",0.363006659753796
"CA8","NTC-10",0.10183476554581
"CAAP1","NTC-10",0.932257531458208
"CAB39","NTC-10",0.666632241719617
"CABIN1","NTC-10",0.882944640755065
"CACNA1A","NTC-10",0.0339125124003929
"CACNB2","NTC-10",0.11838831714739
"CACTIN","NTC-10",0.771454072473709
"CACUL1","NTC-10",0.5706386911416
"CACYBP","NTC-10",0.777983277012119
"CAD","NTC-10",0.258480688386604
"CALB1","NTC-10",0.188782573917146
"CALCOCO1","NTC-10",0.141402558280589
"CALCOCO2","NTC-10",0.00352412862910006
"CALM1","NTC-10",0.378438348136572
"CALM2","NTC-10",0.993476535757566
"CALM3","NTC-10",0.178346200423888
"CALR","NTC-10",0.471464942134666
"CALU","NTC-10",0.229534836541209
